Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,0,Travel_Rarely,275,Research & Development,20,3,Life Sciences,2,Male,60,4,1,Research Scientist,1,Married,3657,24436,1.0081332094056688,True,12,3,1,1.166443626527617,8.094086517411812,3.0557238830550593,2,8,7.210666233383509,1.0888248102350293,7.20162704796848
23,0,Travel_Rarely,372,Research & Development,1,2,Life Sciences,4,Male,48,3,1,Research Scientist,3,Married,1222,16447,0.9256199420278087,False,20,4,4,1.061914907384342,0.9398296091007439,2.0264294094238022,3,1,0.0,0.011459851632357576,1.0008012272029432
55,0,Travel_Rarely,1230,Research & Development,5,3,Other,3,Female,59,3,5,Manager,3,Divorced,15803,10557,4.007267788055507,False,11,3,4,1.0214920647868009,27.88119832873826,2.798933497821223,2,13,12.533545749869367,4.140389834347889,7.844973703355552
47,0,Travel_Frequently,1208,Sales,5,4,Marketing,1,Male,92,3,2,Sales Executive,4,Single,5700,19581,3.8336666807892628,True,22,4,3,0.031741505376100626,14.728923711742505,4.1237096983171515,3,9,6.2154650343880755,0.0,7.931984388581972
55,0,Travel_Frequently,1211,Research & Development,9,3,Medical,1,Female,68,3,1,Research Scientist,3,Married,2791,12796,1.8551053541378515,False,19,3,2,0.8904375608492137,19.46396918012873,3.785673897440897,3,5,3.8798084742206522,0.027998134280768052,2.886257571413474
30,1,Travel_Rarely,341,Human Resources,18,5,Human Resources,4,Male,91,4,1,Human Resources,1,Married,3128,20995,0.0,False,16,3,3,0.03874810082823499,1.811650396137793,4.0892043096464175,3,1,0.0,0.0,0.021130177866266336
40,0,Travel_Rarely,591,Research & Development,7,4,Medical,2,Female,77,4,2,Research Scientist,2,Married,2449,5210,5.437078957207179,True,17,3,4,0.0,19.389768090045045,1.9093998959821368,3,1,0.06371724611189426,0.005006691997749752,0.016633654226981227
27,0,Travel_Rarely,141,Research & Development,4,3,Life Sciences,2,Male,88,4,2,Manufacturing Director,2,Married,6259,4929,1.1654838067137812,True,20,4,2,0.8792887310746714,6.380639536952333,0.5648268996097512,3,6,2.149801059297965,0.0,3.067625942956649
36,0,Travel_Rarely,164,Research & Development,9,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,13072,16204,1.0834118820749759,True,24,4,1,1.00352274613846,16.360541172672516,2.0570680152472094,3,16,10.536827059508184,6.110396809061996,7.973324843691797
35,0,Travel_Rarely,1180,Sales,3,4,Marketing,1,Female,92,3,2,Sales Executive,2,Single,9261,19413,2.966893093080597,True,17,3,4,0.007028988521399854,15.414004194893348,3.297416959712647,3,5,3.9810597764237365,0.0,0.9919492290461515
28,0,Travel_Rarely,858,Sales,1,3,Life Sciences,3,Male,57,3,2,Sales Executive,3,Married,4946,19142,0.9257521794042928,False,16,3,2,0.9274284635983713,8.513426489186827,2.9225638595857664,3,8,6.712690105346305,6.895011019197536,6.839057972179087
46,0,Travel_Rarely,187,Research & Development,6,4,Other,4,Male,52,3,3,Research Director,1,Married,12331,14879,4.214419819595548,True,15,3,2,0.0,17.330609999479464,3.063897490063465,4,0,0.06975343605163675,0.0,0.005639994999078535
37,0,Travel_Rarely,177,Research & Development,22,4,Medical,2,Male,89,1,1,Laboratory Technician,3,Married,2622,9401,0.0,False,16,3,2,0.9552065724683872,5.966565317959429,1.9552148440697652,4,5,3.7297007176145436,0.0,3.019099572266234
53,0,Travel_Rarely,564,Research & Development,8,4,Life Sciences,3,Female,42,3,2,Laboratory Technician,3,Single,3613,22155,7.240204346911036,False,11,3,3,0.0520871894247684,18.241288356009736,3.2356394492017935,3,1,0.0,0.029168607317231476,0.030557125296446906
35,1,Travel_Rarely,704,Sales,10,3,Medical,4,Male,54,2,3,Sales Executive,1,Married,10388,20997,8.488737310337266,False,16,3,3,0.029768793823966334,14.529630545426073,3.1517428500781124,3,13,12.682039863514301,6.210405705715917,0.0
55,0,Travel_Rarely,856,Research & Development,8,3,Medical,4,Female,33,3,4,Manager,3,Divorced,14462,19264,1.921440443159535,True,13,3,3,2.44114032419458,19.761334884843276,1.9642566569363613,3,5,0.01494050318873782,0.0,2.067077939626943
23,0,Non-Travel,653,Research & Development,11,2,Other,1,Female,103,4,2,Manufacturing Director,3,Divorced,3808,7937,0.0,False,18,3,4,1.0056549360605236,5.021254431464836,4.528202917990748,2,4,1.7286537843610663,0.9246589091354193,2.9150203163521753
44,0,Travel_Rarely,748,Research & Development,13,4,Life Sciences,3,Male,33,3,2,Healthcare Representative,2,Single,5469,10419,6.0267237818017305,False,15,3,4,0.01635266322607711,19.074986063818464,2.6711125978884662,3,11,7.079012086985631,0.024177439999951495,8.742422732829944
30,1,Travel_Rarely,1050,Research & Development,3,3,Technical Degree,4,Female,82,3,1,Research Scientist,1,Single,2799,8251,4.637782737526093,True,11,3,3,0.0,7.816004371979272,4.790437636787616,3,5,2.1677545211067253,0.005001034316574136,4.212167127058819
58,0,Travel_Rarely,701,Sales,26,5,Marketing,3,Male,62,2,5,Manager,4,Married,16530,20312,0.9429764544134924,False,22,4,3,1.0131659694190989,28.276665621946204,3.1103363805934867,3,19,5.812350312720424,1.9905896566291192,13.78507982173753
45,1,Travel_Rarely,644,Research & Development,1,2,Life Sciences,1,Male,100,2,3,Laboratory Technician,3,Single,5392,18594,9.442477605499047,True,13,3,4,0.03381241317517805,21.753504376100352,1.7905273357383003,3,1,0.048332833381591764,0.0,0.020643496398923728
57,0,Travel_Rarely,145,Research & Development,3,3,Life Sciences,3,Male,70,2,1,Research Scientist,4,Married,2097,9220,2.9146934420329753,False,17,3,1,1.0406803609732276,7.109269647946844,4.423152786616906,3,1,0.05740762849201198,0.10001045871920344,0.0
19,0,Travel_Rarely,666,Sales,9,1,Life Sciences,4,Male,53,3,1,Sales Representative,1,Single,2581,21227,1.1483171748839869,False,11,3,1,0.0,2.1067613168104127,2.915174823511652,3,2,1.9505265364007336,0.0,2.1173373849701873
32,0,Travel_Rarely,1055,Research & Development,16,3,Life Sciences,4,Female,88,2,3,Healthcare Representative,2,Single,8971,21632,0.9129173317746327,False,19,3,4,0.007039527581018421,10.61192172838381,3.118773269364038,1,11,8.149033574554544,2.7675473858610014,3.2179499562949645
49,0,Travel_Rarely,726,Research & Development,26,4,Life Sciences,3,Female,87,3,1,Laboratory Technician,1,Married,3345,22264,1.0951058651310583,False,13,3,4,1.1174100015978226,10.86363679497644,2.857851792148032,2,9,6.2010841316506555,1.070797013312999,3.7771203614176665
35,0,Travel_Rarely,1358,Research & Development,22,3,Life Sciences,2,Female,70,4,3,Manager,2,Divorced,12406,20084,6.670772415504496,False,19,3,2,1.1043725301925407,10.222978391901968,4.2273843781948885,2,7,6.866815924462421,5.568237408306106,2.0521700635847395
43,0,Travel_Frequently,395,Research & Development,1,3,Life Sciences,4,Female,33,3,2,Healthcare Representative,4,Married,5337,20936,4.12350817414132,False,13,3,2,0.9868935335728646,12.468399347620718,1.9393402762087748,2,5,1.7991204815165538,2.035340919557997,1.6798689878867477
40,0,Travel_Frequently,1270,Research & Development,2,1,Medical,2,Male,33,3,1,Research Scientist,4,Single,2516,9080,5.245551781547133,True,14,3,4,0.04445703827376187,7.53557188684048,1.8712472332306014,3,2,0.9288560120684274,1.9212933464916375,1.8845974738369065
32,0,Travel_Frequently,1033,Sales,9,3,Marketing,2,Female,41,3,3,Sales Executive,4,Single,9137,15192,0.8129862748566916,False,14,3,4,0.0,9.005308700956544,2.0206735697259544,3,9,8.009123436608787,3.2488020384704743,7.151127428590891
48,0,Travel_Rarely,1508,Research & Development,21,4,Medical,4,Male,49,3,1,Research Scientist,3,Married,2294,5847,3.952933472255103,False,17,3,1,2.018238579078932,13.712385066255223,1.9288149419883023,2,0,0.0,0.0,0.0
33,0,Non-Travel,1385,Sales,4,4,Marketing,3,Female,74,3,2,Sales Executive,3,Married,6496,12817,8.716516404622865,False,15,3,1,0.9459585297454021,5.687538152850884,2.9579195668338354,3,3,1.9409747595815086,1.033526481005124,2.005874602934868
46,0,Travel_Rarely,191,Research & Development,10,2,Life Sciences,1,Male,66,3,1,Research Scientist,4,Married,2582,9609,3.0248496534316573,False,21,4,4,2.100713237575917,7.952998677592088,2.85684272028631,2,2,2.092401417891153,0.034488886576031434,2.1260811566374214
25,0,Travel_Frequently,1291,Sales,19,3,Life Sciences,4,Female,94,3,2,Sales Executive,3,Single,9444,12512,0.9431357213990824,False,14,3,4,0.03511307299509034,6.772887186281197,2.017832131152446,3,7,7.219575231427783,0.036849431633688486,7.214497318173772
29,0,Travel_Rarely,1035,Research & Development,9,4,Medical,4,Female,44,3,1,Laboratory Technician,3,Married,3098,26121,8.176850281065924,False,16,3,3,1.0032843494744836,9.75348962213808,1.9769994695633293,3,5,3.2622148297889457,1.040081732678754,2.0002888661525953
52,0,Travel_Rarely,1037,Research & Development,1,2,Life Sciences,4,Male,73,3,4,Manager,4,Married,16985,14370,2.099979189354315,False,16,3,2,1.037313938733197,25.522913392600053,2.043970134762899,2,9,7.6183880499535,7.359194008311842,8.712904052128659
34,0,Travel_Rarely,1171,Research & Development,7,3,Technical Degree,3,Female,61,3,3,Healthcare Representative,3,Divorced,9493,7734,0.9202544089394752,False,14,3,2,2.3792340146828432,16.720801723842996,1.8355852992611525,3,19,14.333959048443875,7.748796431743523,7.942774349883907
42,0,Travel_Frequently,1177,Research & Development,7,4,Life Sciences,1,Male,74,4,2,Manufacturing Director,3,Married,6367,5213,4.101622973435525,False,17,3,4,1.0135276217759475,9.042573534113648,0.9181494420174379,3,3,1.9699850134682435,0.0,2.021859849963103
36,0,Travel_Rarely,508,Research & Development,4,2,Other,3,Male,75,3,1,Laboratory Technician,4,Divorced,1947,10309,0.8893033063149237,False,13,3,3,0.9341743964956304,0.9873945791064865,3.197088029760183,3,1,0.0,0.0,0.0
35,0,Travel_Rarely,483,Research & Development,3,3,Other,3,Male,39,3,3,Manufacturing Director,3,Married,9898,8756,0.961595436698964,False,14,3,3,1.2415722513870435,9.772112648804857,2.012763579785903,3,10,6.601112997173985,6.590352188818888,7.215382519181725
44,0,Travel_Frequently,337,Research & Development,20,3,Medical,4,Male,64,3,1,Laboratory Technician,4,Married,2186,15403,6.986000657272919,False,19,4,1,0.9255337432448819,8.165643267361705,0.8216777450080149,3,3,2.042880468435934,1.0695451799707243,2.0099387469396603
30,1,Travel_Frequently,466,Research & Development,24,2,Life Sciences,4,Male,75,2,1,Research Scientist,4,Single,2329,14437,1.0079137070302076,True,24,4,2,0.00022662337662039068,0.9817842738911301,3.082679429166016,2,1,0.0,0.9510196910634142,0.0
33,0,Travel_Rarely,951,Research & Development,2,3,Medical,3,Male,79,3,1,Laboratory Technician,4,Single,2640,6513,3.561486228113412,False,11,3,4,0.019587758167750012,6.902315921014005,2.968503185537108,3,1,1.0540387094510275,0.0,0.0
36,0,Travel_Frequently,526,Research & Development,18,4,Life Sciences,3,Male,81,4,1,Laboratory Technician,4,Married,3731,6994,3.8219417224839596,False,19,3,4,2.0683694122468474,4.290153328004675,1.9740416351554664,3,1,0.03617882651829345,0.0451757954105281,0.0
38,0,Travel_Rarely,135,Sales,2,2,Marketing,4,Male,32,3,3,Sales Executive,2,Single,7239,20008,7.393321788033726,False,16,3,3,0.05698057923419233,10.497712993226818,1.9526181956519015,3,1,0.0,0.0,0.05493015477134911
37,0,Travel_Rarely,615,Research & Development,27,2,Medical,4,Female,92,3,1,Research Scientist,2,Single,2291,5885,1.9724949290089464,False,15,3,4,0.0,9.238518442776614,2.8802595689700063,3,3,2.1301111144163287,0.9692585464565948,1.8663244922209783
29,0,Travel_Rarely,924,Research & Development,7,4,Life Sciences,3,Male,47,3,2,Laboratory Technician,3,Divorced,3500,11037,1.0847966611739468,False,13,3,1,2.5301742478722193,9.460493576178125,3.8331834736014727,2,11,7.418567893152745,7.797244579269447,9.013314300086746
35,1,Travel_Rarely,312,Sales,27,3,Life Sciences,3,Male,85,3,2,Sales Executive,4,Single,5919,13943,0.8844566523559171,True,17,3,4,0.04783788802624775,9.876616006087398,2.030572801876627,3,10,7.467164426201046,6.787262116486426,7.49913326590921
48,0,Travel_Frequently,112,Research & Development,22,3,Medical,4,Female,59,3,4,Manager,4,Divorced,16539,2485,2.709464643388817,False,11,3,2,0.9420640499493316,23.344160149438796,2.786649394754288,3,17,14.112972053347072,4.306123014234483,7.181746378485307
28,1,Travel_Rarely,1455,Sales,14,4,Medical,2,Male,46,3,2,Sales Executive,1,Divorced,4127,11588,1.9466105661001385,False,17,3,3,0.08655022009403213,8.819721528072325,2.040328904299635,1,3,0.9618839950457806,0.9431116109528163,2.2401904718978836
34,0,Travel_Rarely,335,Research & Development,10,4,Technical Degree,5,Female,65,3,3,Healthcare Representative,3,Married,6602,5628,2.994064164832353,False,12,3,1,0.03682648582646153,9.273272431752385,0.4833245676790944,3,7,6.853157409814603,1.0350130845421848,7.106574974771012
28,0,Non-Travel,1038,Research & Development,2,3,Medical,3,Female,49,3,1,Laboratory Technician,4,Single,2656,7315,0.0,False,13,3,3,0.0,12.127194955989188,2.1207394278478984,2,11,7.330241198017289,6.430433576804889,6.9617282640122236
36,0,Travel_Rarely,826,Research & Development,24,2,Life Sciences,1,Female,83,2,3,Research Director,2,Married,12619,24624,3.081604445063082,False,16,3,3,0.8692838326686585,18.88103287982509,2.0753324810872624,3,10,8.178474864441752,0.0,1.1546236684266398
25,0,Non-Travel,696,Research & Development,9,3,Medical,4,Male,55,3,1,Research Scientist,2,Divorced,2050,6115,6.109601616598393,False,17,3,4,0.8951865653405313,5.765938647690947,1.0001023344295608,1,2,1.8645362677993162,1.9280633067626536,2.0404959664503335
63,0,Travel_Rarely,656,Sales,7,4,Marketing,2,Male,56,4,2,Sales Executive,4,Divorced,5032,10465,0.0,True,17,3,2,1.0790222488687595,11.657045609189904,3.3573184847789164,3,11,6.8108551969260995,1.0781152484081902,9.133955610327167
46,1,Non-Travel,660,Research & Development,29,4,Life Sciences,1,Male,81,3,3,Manager,2,Married,12704,10842,0.9495295467893623,True,11,3,4,0.9465327537426075,9.421342913737234,2.0007089371377087,2,10,7.3257838395913035,7.380387158318207,9.038921131744738
28,1,Travel_Rarely,396,Sales,23,1,Life Sciences,4,Female,49,2,3,Sales Executive,1,Married,7753,11152,0.990007231596865,False,13,3,1,1.0237284204437611,10.248261879894402,3.0220226624730175,1,11,8.068833239314088,2.943543444575549,9.278175220336912
36,0,Travel_Rarely,1303,Research & Development,1,3,Technical Degree,4,Female,81,3,3,Research Director,1,Married,14960,15553,0.9714201095948766,False,13,3,2,0.9657020735135534,13.476941938127915,3.1112205714472534,3,15,12.351947741525047,4.912470419594692,10.821009613084838
31,1,Travel_Rarely,1409,Research & Development,11,1,Life Sciences,3,Female,80,3,1,Laboratory Technician,4,Married,2540,24137,1.0352215717479172,True,11,3,4,0.022598818760150314,1.0121527723983201,3.72588940944786,2,1,1.025017851742984,0.004563764763751918,0.1133015872469574
33,0,Travel_Rarely,120,Research & Development,6,5,Life Sciences,3,Male,43,3,1,Research Scientist,3,Single,3048,12911,2.902189705895668,False,18,4,1,0.03856429828640947,7.750576519002147,2.0650519831571468,3,5,3.84187297931085,0.9453418900130105,4.087000689934929
41,0,Travel_Rarely,822,Research & Development,1,4,Life Sciences,2,Female,33,4,2,Healthcare Representative,4,Single,7912,18717,0.0,False,13,3,3,0.03722060629117689,10.007570894458256,4.073620277089401,2,9,7.163806934325494,0.9941473741658062,8.203705885791592
33,0,Travel_Frequently,1336,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,5115,2380,4.232822704742314,True,14,3,4,0.0,10.53149605069101,2.0237547784039016,3,8,7.348672789550715,0.0,7.384318826760427
29,0,Travel_Rarely,751,Research & Development,2,4,Life Sciences,2,Male,69,3,1,Laboratory Technician,3,Married,3196,17504,1.04150144357049,False,13,3,4,0.9172918952035619,5.795925848984097,2.1833046629773234,4,5,2.0930407822769728,0.033189533763674874,2.9389907038715775
39,0,Travel_Rarely,1546,Research & Development,4,2,Medical,4,Female,85,3,1,Laboratory Technician,3,Married,3535,25820,6.984392282691305,False,18,3,4,0.9434516236408514,7.222631054998453,4.554162336407998,2,0,0.0,0.04176335475377434,0.046452317834734906
38,1,Non-Travel,587,Research & Development,2,3,Life Sciences,1,Female,53,2,1,Laboratory Technician,1,Single,3744,17131,2.118981518242734,True,23,4,2,0.021381912043568662,11.112339036095994,1.943807099164706,4,1,0.0,0.0,0.01560083824377474
51,0,Travel_Rarely,847,Sales,8,3,Marketing,1,Male,73,3,4,Sales Executive,4,Married,12522,22563,4.685476984467513,False,14,3,3,0.9455389455511776,31.039600895981362,2.850052962798623,3,2,0.0,2.044068113518654,1.8656500095412856
30,1,Travel_Rarely,522,Research & Development,2,4,Life Sciences,1,Male,82,3,1,Laboratory Technician,3,Single,3690,14876,2.123005477931132,False,11,3,3,0.0,5.539585944516937,4.165744743831682,1,0,0.0017991890931443948,0.0,0.024643154876770886
45,0,Travel_Frequently,1407,Sales,2,4,Life Sciences,1,Male,93,3,2,Sales Executive,4,Married,5545,19943,0.8849401189970553,False,21,4,3,0.9451280391372903,6.636613596922257,4.8155342230194815,3,7,7.290737754304612,7.160868759136799,7.302122001849675
30,1,Travel_Rarely,347,Research & Development,22,4,Medical,4,Male,99,3,2,Manufacturing Director,3,Married,6062,20732,0.9059632806989705,True,15,3,4,2.0283029697291926,9.779642339505665,2.823430847642842,2,10,2.0253417706924917,5.910053444050307,6.905387268260652
48,0,Travel_Rarely,857,Sales,2,1,Marketing,2,Male,57,4,2,Sales Executive,2,Married,8068,18558,3.1713319227385512,False,12,3,4,0.008621743335947004,11.994375175441617,3.038159619434709,3,2,1.809414349803967,2.0248018144843525,2.110262569981162
32,0,Travel_Rarely,148,Research & Development,12,1,Medical,3,Female,92,3,1,Research Scientist,4,Married,3937,6747,8.1331039321148,True,22,4,3,0.9888421747158318,6.892827426695196,0.5138533953602281,3,4,1.9845690561978544,0.027650201510611767,2.1011629723299383
32,0,Travel_Rarely,562,Research & Development,1,3,Life Sciences,2,Male,65,3,2,Research Scientist,2,Married,6336,7113,0.8865757311556655,False,18,3,2,1.8917898169505571,10.506453262187637,3.033924289933834,3,10,3.9915258939168905,0.04050753850662833,8.521278737608176
46,0,Travel_Rarely,1127,Research & Development,15,4,Other,3,Female,68,3,1,Research Scientist,1,Married,2471,16946,7.496388286638348,False,12,3,4,1.1637847160737147,9.040605907199758,2.7716642094500723,2,8,1.9506985793833855,6.443961594479637,6.090565112393036
58,0,Travel_Frequently,953,Sales,6,3,Life Sciences,3,Female,84,4,4,Sales Executive,1,Married,13636,18464,8.257585936136623,False,10,3,4,2.45699238672576,29.823712779048854,0.5821354408283517,2,7,6.861374345505099,7.1007707654408545,6.274791139527628
45,0,Travel_Frequently,121,Research & Development,22,3,Medical,4,Female,61,3,4,Manager,4,Divorced,16918,2681,2.872346396957741,False,11,3,2,1.0308451217316081,24.20554342053911,3.0866321750253087,3,18,14.34962577740714,3.805840253505617,6.775630622628929
34,0,Travel_Rarely,1393,Research & Development,5,3,Medical,3,Female,45,2,3,Manager,1,Single,12168,5941,2.049612435615294,False,12,3,4,0.0,13.911549965771416,4.901363245905402,3,11,10.312974624242456,4.931749798077835,8.149789653646968
36,0,Travel_Rarely,457,Sales,16,3,Life Sciences,2,Female,86,3,2,Sales Executive,2,Single,4306,15955,1.7981482470181396,False,12,3,2,0.07225566720926704,7.95250631974096,3.997933517681331,4,3,2.0464276770502368,0.9858657371011975,1.9589338176712614
34,0,Travel_Rarely,1442,Research & Development,11,3,Medical,1,Female,90,3,1,Laboratory Technician,3,Single,3509,20210,4.029683174307659,False,19,3,1,0.0,8.368803924935825,4.250552617868685,3,3,1.8884209312802287,0.055460789285928964,1.9293720756415975
39,0,Travel_Rarely,1462,Research & Development,22,4,Technical Degree,1,Male,60,3,3,Healthcare Representative,4,Married,10358,24454,3.9946487328022116,False,21,4,4,0.998362662007214,13.961450758288349,4.982203290966384,3,10,10.009441596660073,7.5664813008653615,1.0449836773083325
30,0,Non-Travel,1460,Research & Development,1,1,Technical Degree,4,Male,40,3,2,Manufacturing Director,3,Married,4071,27358,1.072307405025023,False,13,3,1,1.0101499792637365,9.194687267418427,1.124661839178773,3,11,6.9783483359673655,0.03929304253194953,8.656189955303887
26,0,Travel_Frequently,568,Research & Development,1,2,Life Sciences,1,Female,73,1,1,Laboratory Technician,4,Divorced,4400,5099,3.195254876352022,False,14,3,1,0.9389641541880238,4.816953769761262,2.0853231855898415,3,2,1.9435300812291922,1.953041350697566,0.0
30,0,Travel_Rarely,662,Research & Development,27,1,Life Sciences,4,Male,96,1,2,Healthcare Representative,3,Divorced,6512,22931,7.958864191726586,False,17,3,4,2.112327726990436,11.04758001596926,2.942688800057118,3,7,0.0,0.9386726981243929,5.9287560183710974
48,0,Travel_Rarely,1118,Human Resources,25,4,Life Sciences,4,Female,93,3,5,Manager,3,Married,17602,5237,2.8538312141254756,False,11,3,3,0.9045650616250365,27.45978209167192,1.9960437297510054,3,5,1.9289263164757091,1.033725032200271,0.04698577471803152
38,0,Travel_Rarely,484,Research & Development,12,3,Medical,4,Male,71,3,2,Manufacturing Director,2,Married,5580,7239,4.085126951627185,False,21,4,3,0.01661273049977748,6.731778707059888,3.0300899483876558,3,5,3.6025129390458703,1.0331667251486478,0.0
31,1,Travel_Rarely,396,Sales,2,4,Marketing,3,Male,79,2,2,Sales Executive,2,Single,10076,25498,7.3329841713018356,True,12,3,3,0.0,7.527738149288524,2.837525979834171,2,2,1.8591361933667188,2.1055942977275914,2.1110627973082923
35,0,Travel_Rarely,1303,Research & Development,20,2,Medical,2,Male,93,3,1,Laboratory Technician,4,Divorced,2756,9043,0.0,False,11,3,3,0.9678663752724712,2.9419236675284948,1.9809527757376046,3,2,1.902904532172241,1.072806173281884,2.073889050007652
30,1,Travel_Rarely,1578,Sales,12,2,Marketing,4,Female,95,3,2,Sales Executive,3,Single,8815,22620,2.8903067294901907,True,11,3,4,0.0,5.933662522030702,0.47084743271686047,3,2,0.0,2.026841698863522,1.7975572354737528
37,0,Travel_Frequently,666,Research & Development,4,2,Life Sciences,4,Female,95,3,2,Manufacturing Director,2,Divorced,4884,8804,6.760539526986798,False,13,3,2,2.4840057054501323,19.429746654420015,3.1358800138549072,3,4,2.00868832067795,0.016398329584568497,2.0270984207138527
37,0,Travel_Frequently,625,Sales,7,3,Marketing,1,Female,79,4,2,Sales Executive,1,Married,4629,2267,2.090608847815626,False,16,3,4,0.9665383411038685,15.797184347498934,1.9866079631204603,2,14,6.9303091643845525,5.980263548600262,13.617366753797787
31,0,Travel_Rarely,1222,Research & Development,11,4,Life Sciences,4,Male,49,3,1,Research Scientist,4,Married,2473,13662,3.2526934803814327,True,19,3,2,1.0017053846730901,7.614663002898806,2.1736889159755606,3,6,3.9531398169988323,0.0,2.000456820107375
31,1,Travel_Rarely,1390,Sales,13,4,Medical,2,Male,45,3,2,Sales Executive,1,Divorced,4156,11074,2.058257023411123,False,18,3,3,0.08862082796124696,9.19875606134451,1.9437427136966778,1,3,0.9302509113947737,0.865384868927928,1.9245842020998243
25,1,Travel_Frequently,558,Research & Development,3,1,Technical Degree,3,Male,72,3,1,Research Scientist,1,Single,3199,6925,0.0,False,21,4,3,0.0,6.848304037324796,2.0946421453554716,3,6,4.018137653208163,0.0,4.100488180380629
53,0,Travel_Rarely,547,Research & Development,8,4,Life Sciences,3,Female,40,3,2,Laboratory Technician,3,Single,4033,22477,7.418960950364101,False,10,3,3,0.009663610262777182,18.75232358579436,3.0188632946976717,3,1,0.009991617338137629,0.014489336539274752,0.0
25,0,Travel_Rarely,948,Sales,4,2,Life Sciences,2,Female,98,2,2,Sales Executive,4,Single,4436,11506,0.9368116831126423,True,11,3,2,0.0024301862285800676,4.914127136030924,3.033475541406687,3,5,3.771460222739279,1.070388539035794,3.3689862404129016
33,0,Travel_Rarely,1205,Sales,13,4,Medical,4,Male,40,3,3,Sales Executive,3,Divorced,8539,22617,0.9816690359587926,False,18,3,3,1.019051015342148,9.1065028829551,2.0138239213639557,2,8,7.488113626770624,0.8969268547963798,1.0131415324759936
56,0,Travel_Rarely,334,Research & Development,24,2,Life Sciences,3,Male,89,4,3,Healthcare Representative,4,Divorced,9393,24162,3.1137891629215337,True,15,3,2,0.9895759500002642,12.197042334155329,1.9894406902585164,1,5,3.155997509470851,0.9804495799662135,4.037938199048487
35,0,Travel_Rarely,141,Research & Development,22,3,Life Sciences,4,Male,45,1,1,Laboratory Technician,3,Single,4260,19128,0.0,False,15,3,3,0.012701036812595766,6.211640333401666,2.166104371206526,3,5,3.8724536073700015,3.8428449695387172,2.8178273783792513
49,0,Travel_Rarely,310,Research & Development,3,3,Medical,4,Male,39,2,3,Manufacturing Director,3,Married,8227,20076,1.9088617958005856,True,14,3,3,0.015439155913727963,29.135021345147127,3.894825533540417,3,5,4.04803185424924,0.0,4.177831234735379
50,0,Travel_Rarely,292,Research & Development,7,3,Life Sciences,1,Male,102,2,2,Healthcare Representative,3,Single,4010,12705,2.050138759226703,False,12,3,4,0.038470952808892615,19.554282427601535,0.3990063650702407,3,2,1.974010894789959,1.8682943372468783,2.0541977530366
25,1,Travel_Frequently,342,Research & Development,2,3,Life Sciences,1,Male,58,3,1,Research Scientist,1,Married,2109,14846,5.807692434569372,True,14,3,2,0.9167547468021895,5.717666477302381,1.9135922606962759,3,3,2.0520181135974767,1.020635786624816,2.1162012516901916
33,1,Travel_Rarely,984,Research & Development,26,3,Medical,1,Male,57,2,1,Research Scientist,2,Single,2362,2874,3.94028226238677,True,19,4,2,0.0,5.097543533317939,0.41139659697853787,3,2,2.125911279796273,2.0241399671079,2.0290154601223005
32,0,Travel_Rarely,259,Sales,21,4,Life Sciences,4,Male,71,4,2,Sales Executive,4,Single,5366,20211,1.0200617607783877,False,12,3,4,0.003901088179799149,10.073106448786342,3.18928047836287,3,10,7.108215874759319,4.6201433834041605,7.442427034664343
42,0,Travel_Rarely,582,Research & Development,18,4,Life Sciences,4,Male,35,3,2,Research Scientist,1,Divorced,5140,12112,6.073678438907684,True,18,3,3,1.0042611144983775,9.40222917215027,2.6738668957543443,2,4,2.9753357347067166,0.9672668892268166,1.9641077299388277
42,0,Travel_Rarely,521,Research & Development,4,2,Technical Degree,3,Male,57,3,5,Manager,4,Married,16265,5065,1.0871647058954168,False,10,3,4,0.0106430664571549,22.04248892719488,3.1897716920566244,3,18,14.695712497208643,7.439456360716362,13.640679220814285
23,0,Travel_Rarely,1290,Research & Development,26,1,Life Sciences,3,Male,86,3,1,Research Scientist,4,Divorced,2770,16400,0.9606386615135645,False,12,3,3,2.0466226247901744,3.9013905628303105,1.785892055245343,2,4,1.8075057010494953,0.014776002653908207,1.979267997126739
40,0,Travel_Rarely,420,Research & Development,2,4,Technical Degree,4,Female,81,2,2,Healthcare Representative,3,Single,4536,21019,0.9985109316733523,False,11,3,1,0.0,20.70188156234859,4.142862065919959,3,17,7.1434090880342165,7.30023783310709,9.539887315201423
26,1,Travel_Rarely,763,Research & Development,1,3,Medical,2,Male,66,3,1,Research Scientist,4,Married,2233,3105,1.7801394678969231,True,17,3,1,1.0663854222266973,6.367691211848781,1.8453597699419926,2,2,0.0026989155775985246,2.052339939883938,0.002807889144251616
